,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,EDUCATION,LIMIT_BAL,MARRIAGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX,default_payment_next_month
7669,38.0,91333.0,96907.0,102876.0,106720.0,87541.0,88238.0,3,184038.0,2,1,-2,-2,-2,-2,-2,5535.0,5193.0,4326.0,3165.0,568.0,12458.0,2,0
7670,44.0,28186.0,15526.0,761.0,-3513.0,-358.0,9387.0,2,145742.0,2,0,-1,2,-1,-1,-2,714.0,411.0,603.0,436.0,924.0,350.0,1,0
7671,23.0,468483.0,331474.0,26332.0,51602.0,21501.0,3381.0,2,377598.0,3,0,0,0,0,0,-1,5447.0,270.0,48147.0,5657.0,2035.0,15557.0,1,0
7672,28.0,57510.0,54199.0,50058.0,38464.0,30426.0,34446.0,1,129863.0,2,-2,-2,-2,-2,-2,-1,2402.0,3600.0,797.0,833.0,2246.0,4191.0,2,0
7673,36.0,19.0,-135.0,-4940.0,-17678.0,-1409.0,1787.0,1,206404.0,2,1,-1,0,0,0,0,9497.0,676.0,261.0,2242.0,6432.0,1517.0,2,0
7674,31.0,56343.0,45567.0,41528.0,40027.0,43081.0,42462.0,1,241920.0,1,-2,-2,-2,-2,-2,-2,1313.0,6087.0,2238.0,3394.0,1611.0,4136.0,1,1
7675,42.0,11498.0,3385.0,9585.0,3364.0,1387.0,9130.0,3,237356.0,1,0,0,-1,-1,-1,-1,1350.0,24112.0,4300.0,4026.0,9443.0,1022.0,1,0
7676,22.0,41527.0,33299.0,27747.0,16067.0,15522.0,21712.0,1,21811.0,2,-1,0,0,-2,-2,-2,3175.0,1780.0,1737.0,1554.0,5542.0,11920.0,1,0
7677,38.0,78397.0,56554.0,56301.0,66121.0,74081.0,77650.0,2,89042.0,2,0,0,0,0,-1,-1,349.0,1100.0,2800.0,3054.0,4251.0,558.0,2,0
7678,48.0,225283.0,204529.0,200963.0,129675.0,127731.0,115120.0,2,299310.0,1,0,0,0,0,0,0,1286.0,7765.0,571.0,6598.0,3065.0,4779.0,2,1
7679,28.0,37691.0,20860.0,8058.0,10289.0,-473.0,1473.0,1,132779.0,2,-2,-2,-2,-2,-2,-2,1097.0,1240.0,3819.0,1111.0,1789.0,738.0,2,0
7680,45.0,2108.0,-6270.0,-758.0,-1809.0,-3901.0,5584.0,1,60683.0,2,1,-1,-1,0,0,0,831.0,2924.0,4387.0,762.0,2542.0,356.0,1,0
7681,42.0,42663.0,35475.0,37520.0,41675.0,38087.0,38980.0,2,82485.0,1,-2,-2,-2,-2,-2,-2,800.0,3464.0,2518.0,806.0,710.0,728.0,2,0
7682,45.0,21000.0,-4477.0,16361.0,28814.0,11570.0,-24519.0,2,69983.0,2,0,0,-1,0,0,0,298.0,1725.0,4298.0,628.0,67.0,497.0,2,0
7683,22.0,17400.0,17541.0,10462.0,12929.0,11370.0,16032.0,1,20578.0,1,-1,-1,-1,-1,-1,-1,1787.0,425.0,4683.0,822.0,729.0,933.0,1,0
7684,44.0,8293.0,-3603.0,-685.0,-3231.0,-5866.0,2272.0,2,19778.0,2,0,0,0,0,0,0,108.0,1624.0,639.0,226.0,664.0,22.0,1,1
7685,27.0,28078.0,20302.0,12307.0,16069.0,11180.0,15106.0,1,33163.0,2,0,0,0,0,0,0,211.0,3199.0,2132.0,1009.0,645.0,450.0,2,0
7686,31.0,-1800.0,-3976.0,5597.0,-1656.0,2451.0,2265.0,3,466134.0,2,0,0,0,0,0,0,312.0,774.0,296.0,1712.0,661.0,426.0,2,0
7687,39.0,22209.0,19959.0,5474.0,16458.0,23110.0,29877.0,2,416064.0,2,0,0,0,0,0,0,6568.0,3520.0,10537.0,20804.0,8614.0,3293.0,1,0
7688,41.0,19320.0,6245.0,-4983.0,-7557.0,-5206.0,1227.0,2,121444.0,2,1,2,2,2,2,2,689.0,446.0,534.0,315.0,585.0,497.0,2,1
7689,31.0,198733.0,188313.0,189478.0,158996.0,128256.0,108485.0,1,183567.0,2,1,-1,-1,-2,-2,-2,2724.0,6220.0,2930.0,7946.0,5161.0,8570.0,1,1
7690,29.0,119385.0,100170.0,98537.0,94454.0,93586.0,81761.0,1,110097.0,2,0,0,0,0,0,0,956.0,4998.0,2351.0,2603.0,1482.0,2057.0,1,0
7691,35.0,-9276.0,-7920.0,-6904.0,-7215.0,-5226.0,-3261.0,1,236508.0,1,-1,-1,-1,-1,-1,-1,159.0,136.0,316.0,357.0,47.0,28.0,2,0
7692,28.0,-3842.0,-5933.0,-3720.0,-6787.0,-4956.0,-2206.0,1,129647.0,2,-2,-2,-2,-2,-2,-2,2791.0,549.0,2711.0,2676.0,1739.0,2037.0,2,1
7693,34.0,254114.0,235571.0,216422.0,215969.0,222960.0,196375.0,2,458647.0,2,-1,-1,-1,0,0,-1,4998.0,35982.0,17181.0,15486.0,8127.0,9922.0,2,0
7694,31.0,85917.0,93562.0,103219.0,100764.0,99273.0,90242.0,2,217127.0,2,-1,-1,-1,-1,-1,-1,9638.0,4551.0,5755.0,6356.0,4059.0,5943.0,1,0
7695,22.0,-111.0,-5641.0,-6241.0,-3228.0,-1560.0,476.0,1,60660.0,1,-2,-2,-2,-2,-2,-2,949.0,189.0,4117.0,612.0,295.0,1000.0,1,0
7696,42.0,41342.0,41613.0,34558.0,41102.0,44050.0,37445.0,2,33001.0,2,1,2,0,0,0,0,1577.0,644.0,492.0,4482.0,1468.0,1125.0,1,0
7697,31.0,6241.0,7019.0,7896.0,8470.0,9626.0,8114.0,1,386744.0,2,-2,-2,-2,-2,-2,-2,4246.0,5212.0,3934.0,7321.0,1781.0,3217.0,2,1
7698,32.0,65793.0,65827.0,64481.0,50549.0,46456.0,34914.0,2,228833.0,1,0,0,0,0,0,0,8147.0,19924.0,2640.0,2349.0,2190.0,9016.0,2,0
7699,43.0,30905.0,28282.0,22710.0,21258.0,23169.0,30928.0,2,28106.0,1,0,0,0,0,0,0,1533.0,2198.0,1001.0,2084.0,6804.0,264.0,2,0
7700,38.0,3404.0,4742.0,7327.0,10011.0,5627.0,12666.0,1,63525.0,3,0,0,0,0,0,0,1578.0,939.0,734.0,516.0,1426.0,662.0,1,1
7701,28.0,54323.0,37384.0,37053.0,37244.0,36846.0,38522.0,1,79426.0,2,1,-1,3,2,2,-2,273.0,10712.0,3431.0,3237.0,1924.0,7732.0,2,0
7702,39.0,25646.0,17436.0,14291.0,8081.0,10275.0,7944.0,2,351587.0,1,-2,-2,-2,-2,-2,-2,1956.0,1628.0,931.0,1116.0,370.0,6869.0,2,0
7703,32.0,117182.0,63829.0,9349.0,11515.0,78848.0,191309.0,2,334151.0,1,0,0,0,0,0,0,10469.0,4803.0,6813.0,143178.0,138607.0,35858.0,1,0
7704,24.0,19768.0,14648.0,14794.0,7365.0,5241.0,14264.0,2,23076.0,2,-1,-1,-1,0,-1,-1,324.0,162.0,198.0,292.0,260.0,72.0,2,0
7705,31.0,126064.0,146130.0,157971.0,139699.0,168185.0,128204.0,2,123768.0,1,0,0,0,0,0,0,14659.0,12532.0,2062.0,20006.0,8096.0,7157.0,2,0
7706,35.0,290528.0,284205.0,290926.0,230844.0,277174.0,230779.0,1,353678.0,1,-2,-1,0,0,-1,-1,5642.0,11808.0,807.0,31402.0,10280.0,6729.0,2,0
7707,30.0,80139.0,72837.0,71019.0,76508.0,85476.0,76641.0,2,87826.0,2,-1,3,2,2,2,0,1211.0,5575.0,5361.0,9018.0,339.0,1685.0,2,0
7708,46.0,62522.0,68699.0,61795.0,68421.0,71304.0,57886.0,3,80090.0,2,-2,-1,0,0,0,0,3366.0,820.0,773.0,243.0,619.0,556.0,2,0
7709,45.0,197732.0,204191.0,192879.0,174539.0,190675.0,161864.0,2,201609.0,1,-2,-2,-2,-2,-2,-2,11668.0,3865.0,6386.0,12377.0,5069.0,10651.0,2,0
7710,26.0,66503.0,63863.0,48564.0,34184.0,25097.0,23525.0,3,71835.0,3,1,2,2,0,0,0,5222.0,939.0,811.0,682.0,354.0,1755.0,2,0
7711,25.0,74680.0,75583.0,73088.0,66725.0,66608.0,65764.0,2,86386.0,1,-1,-1,-1,0,0,0,1594.0,1257.0,686.0,882.0,881.0,816.0,1,0
7712,28.0,16689.0,11200.0,7679.0,-73.0,6306.0,5783.0,2,382734.0,1,0,0,0,0,0,0,1197.0,1189.0,481.0,664.0,404.0,439.0,1,0
7713,34.0,-2624.0,-10320.0,-5365.0,-5308.0,-7178.0,-5625.0,2,187588.0,2,0,0,0,0,0,0,1063.0,1316.0,3270.0,700.0,887.0,36.0,1,0
7714,48.0,12938.0,1226.0,-3591.0,-8318.0,-4508.0,1195.0,3,163224.0,2,-1,-1,-1,0,0,0,367.0,536.0,975.0,280.0,113.0,402.0,2,0
7715,38.0,55557.0,48982.0,40969.0,38755.0,39286.0,38223.0,1,61198.0,1,0,0,0,0,0,0,1047.0,4514.0,1151.0,901.0,6029.0,645.0,1,0
7716,29.0,175779.0,174110.0,179232.0,172344.0,164820.0,151725.0,3,207308.0,1,0,0,0,0,0,0,1066.0,22969.0,7687.0,939.0,7810.0,3027.0,2,0
7717,53.0,1255.0,-1255.0,-7364.0,-5277.0,-5458.0,-6992.0,2,297012.0,2,0,0,0,0,0,0,3675.0,252.0,6282.0,1684.0,530.0,448.0,2,0
7718,30.0,63345.0,51275.0,37159.0,31503.0,27174.0,27818.0,2,75383.0,2,0,0,0,0,0,0,934.0,770.0,233.0,625.0,381.0,228.0,1,0
7719,40.0,7510.0,13326.0,-3952.0,-9453.0,10.0,9730.0,2,371324.0,1,0,0,0,0,0,-1,11090.0,847.0,2450.0,4412.0,12645.0,3039.0,2,0
7720,29.0,53190.0,54611.0,56082.0,54336.0,59903.0,59707.0,1,115857.0,2,0,0,0,0,0,-1,6268.0,3185.0,3703.0,5912.0,1724.0,2139.0,1,0
7721,38.0,2068.0,12517.0,-1989.0,-7642.0,9382.0,16918.0,1,346862.0,2,-2,-2,-2,-2,-2,-2,38739.0,6830.0,6017.0,12462.0,1181.0,2629.0,2,0
7722,26.0,37228.0,25739.0,21555.0,24634.0,20965.0,22878.0,2,39317.0,2,3,2,2,4,4,3,604.0,1805.0,1825.0,1374.0,890.0,1036.0,2,1
7723,30.0,-1254.0,-6997.0,3681.0,632.0,4700.0,6239.0,3,165432.0,1,0,0,0,0,0,0,747.0,5573.0,410.0,3302.0,2606.0,1935.0,2,0
7724,33.0,43781.0,51494.0,50193.0,54452.0,63882.0,60044.0,2,58375.0,1,-1,-1,-1,-1,-1,-1,1613.0,4905.0,2850.0,3007.0,832.0,232.0,1,0
7725,22.0,3228.0,-7260.0,-3188.0,-3829.0,6243.0,13738.0,2,61670.0,2,0,0,0,0,0,0,1253.0,358.0,1717.0,2426.0,783.0,2325.0,2,0
7726,40.0,73406.0,77913.0,87067.0,63434.0,77023.0,77068.0,2,140408.0,1,2,2,2,2,2,2,4809.0,19224.0,553.0,2488.0,5599.0,366.0,2,1
7727,30.0,18361.0,19576.0,8309.0,18999.0,15856.0,19753.0,2,79116.0,2,0,0,0,0,0,0,534.0,2903.0,5843.0,1103.0,756.0,1114.0,1,0
7728,52.0,43916.0,34324.0,33631.0,31332.0,25272.0,28148.0,1,15987.0,1,0,0,0,0,0,0,145.0,1757.0,300.0,349.0,878.0,196.0,2,0
7729,22.0,20701.0,14217.0,15317.0,17971.0,12728.0,18067.0,1,15480.0,2,1,-2,-2,-2,-2,-2,84.0,221.0,930.0,239.0,1029.0,589.0,2,0
7730,30.0,-8751.0,-7150.0,-4642.0,-7722.0,-6765.0,584.0,2,52157.0,2,0,0,-2,-1,0,0,995.0,145.0,974.0,476.0,2281.0,1158.0,1,0
7731,36.0,138869.0,156048.0,152338.0,137877.0,145592.0,125153.0,3,160271.0,2,-2,-2,-2,-2,-2,-2,7997.0,5141.0,2247.0,1061.0,2833.0,797.0,1,1
7732,36.0,179238.0,200387.0,207678.0,193555.0,128635.0,120865.0,1,218640.0,1,-2,-2,-2,-2,-2,-2,30818.0,23115.0,5087.0,2148.0,2307.0,2214.0,2,0
7733,48.0,13870.0,1361.0,-1434.0,11386.0,5688.0,6921.0,1,31574.0,1,-2,-2,-2,-2,-2,-2,2786.0,3553.0,13771.0,1037.0,2754.0,607.0,1,0
7734,31.0,-556.0,-7960.0,-7173.0,-4883.0,-3210.0,2772.0,1,61085.0,1,1,2,0,0,0,0,23.0,155.0,142.0,163.0,59.0,0.0,1,1
7735,28.0,60124.0,71175.0,84827.0,74567.0,75968.0,69668.0,1,81123.0,2,2,0,0,2,0,0,5945.0,3790.0,1944.0,3235.0,830.0,2715.0,2,1
7736,42.0,-16985.0,-10002.0,3454.0,7972.0,-1236.0,10039.0,2,268298.0,1,0,0,0,0,0,0,2548.0,6317.0,7952.0,1528.0,7843.0,375.0,2,0
7737,54.0,22951.0,16770.0,23966.0,19330.0,17053.0,19327.0,2,23932.0,1,-1,-1,-1,-1,-1,-1,237.0,1255.0,147.0,538.0,282.0,673.0,2,0
7738,23.0,50326.0,42943.0,39855.0,43316.0,44036.0,49199.0,1,51277.0,2,0,0,0,0,0,0,2335.0,1703.0,3938.0,2372.0,3359.0,3412.0,2,0
7739,38.0,104209.0,126732.0,128204.0,96876.0,48661.0,30417.0,2,397405.0,1,0,0,0,0,0,0,17801.0,22035.0,4167.0,2041.0,4476.0,34708.0,2,0
7740,32.0,42523.0,42473.0,49841.0,36257.0,35758.0,41329.0,1,58573.0,2,-2,-2,-2,-2,-2,-2,1635.0,2785.0,286.0,1747.0,2135.0,980.0,2,0
7741,30.0,21919.0,16975.0,5228.0,9837.0,12126.0,14548.0,2,68897.0,1,-1,2,-1,-1,-2,-1,1045.0,2226.0,9122.0,6128.0,1711.0,15154.0,2,0
7742,48.0,86111.0,90630.0,80801.0,96069.0,88632.0,90060.0,1,113317.0,2,0,0,0,0,0,0,7682.0,2115.0,13858.0,1893.0,1636.0,7266.0,2,0
7743,35.0,38394.0,47091.0,49185.0,43599.0,39290.0,44030.0,2,50391.0,1,2,2,0,0,0,0,10653.0,1770.0,515.0,793.0,761.0,307.0,2,0
7744,28.0,-10970.0,-6258.0,-11414.0,-9703.0,-7186.0,-4895.0,1,161490.0,1,-2,-2,-2,-2,-2,-2,1615.0,68.0,678.0,436.0,196.0,268.0,2,0
7745,33.0,9226.0,563.0,-9447.0,-16084.0,-2467.0,-451.0,1,336531.0,2,-1,-1,-1,-1,-1,-1,3589.0,451.0,414.0,1097.0,1379.0,43.0,2,1
7746,31.0,-11611.0,-5144.0,10138.0,11772.0,-892.0,-11955.0,2,186646.0,1,-2,-2,-2,-2,-2,-2,3785.0,11865.0,15084.0,3517.0,5845.0,2442.0,1,0
7747,35.0,110374.0,111900.0,134451.0,120011.0,133704.0,114570.0,3,101900.0,1,2,2,2,2,2,2,1230.0,4222.0,1839.0,1327.0,1860.0,927.0,2,1
7748,47.0,1717.0,-6397.0,-5272.0,-6419.0,-1539.0,2201.0,2,134005.0,1,0,0,0,0,0,0,478.0,232.0,476.0,1595.0,781.0,1167.0,2,0
7749,44.0,186031.0,195825.0,258393.0,-1685.0,-16369.0,-23354.0,1,519352.0,2,1,2,0,0,0,0,9254.0,23025.0,21.0,131.0,19210.0,2305.0,2,0
7750,34.0,8425.0,14424.0,7654.0,15465.0,49296.0,47563.0,1,352706.0,2,-1,-1,-1,-1,-1,2,1098.0,3038.0,2114.0,26545.0,6251.0,1212.0,2,0
7751,36.0,50524.0,48362.0,46295.0,45258.0,45167.0,51775.0,2,65277.0,1,2,2,2,2,2,2,979.0,676.0,631.0,1743.0,2754.0,633.0,2,1
7752,30.0,114830.0,121366.0,126322.0,127551.0,132900.0,118312.0,2,115220.0,2,0,0,0,0,0,0,3711.0,7349.0,6347.0,1968.0,3794.0,25413.0,2,0
7753,23.0,12615.0,12428.0,10361.0,14173.0,15105.0,16571.0,2,38080.0,2,2,0,0,0,0,0,3232.0,407.0,1812.0,6626.0,1148.0,2799.0,2,1
7754,48.0,26107.0,20092.0,12465.0,17219.0,6846.0,21988.0,2,23077.0,1,1,-2,-2,-2,-1,-1,1143.0,14.0,380.0,858.0,11803.0,10.0,1,0
7755,31.0,51763.0,47265.0,38671.0,12514.0,167.0,-229.0,1,50544.0,1,-1,-1,-1,-1,-1,-1,7339.0,14072.0,1183.0,530.0,787.0,2818.0,2,0
7756,42.0,58941.0,48330.0,40589.0,32985.0,35437.0,41669.0,2,41784.0,2,0,0,0,0,-1,0,275.0,729.0,70.0,563.0,2049.0,19.0,1,0
7757,37.0,17821.0,6576.0,-2375.0,1999.0,-2399.0,2936.0,2,237467.0,1,1,1,2,2,2,2,1343.0,652.0,1203.0,224.0,193.0,480.0,2,0
7758,28.0,130208.0,150195.0,162314.0,155084.0,188244.0,133202.0,3,163834.0,2,0,0,0,0,0,0,11475.0,191.0,385.0,88.0,1992.0,372.0,2,0
7759,52.0,-5157.0,-6294.0,-4426.0,-7957.0,-6269.0,-1680.0,1,195572.0,2,0,0,0,0,0,0,40.0,1035.0,656.0,341.0,2636.0,1521.0,2,0
7760,28.0,62435.0,66838.0,69384.0,75555.0,81356.0,85390.0,1,158099.0,1,-1,-1,-1,-1,-1,-2,15902.0,10692.0,7377.0,8670.0,13382.0,3433.0,2,0
7761,35.0,-1614.0,-5304.0,-1186.0,-4960.0,-367.0,1767.0,3,338600.0,1,-2,-1,-1,-1,-1,-1,34.0,202.0,83.0,264.0,62.0,1.0,1,0
7762,32.0,-71.0,1997.0,-5232.0,-5793.0,-9082.0,-1270.0,2,47602.0,2,0,0,0,0,0,0,2479.0,426.0,692.0,41.0,124.0,102.0,1,1
7763,46.0,28018.0,28443.0,26474.0,24335.0,22148.0,16131.0,1,52181.0,1,0,0,0,0,0,0,1435.0,1459.0,1800.0,2296.0,1621.0,883.0,2,0
7764,26.0,-2078.0,-9728.0,-6361.0,-4946.0,-5098.0,11132.0,2,24295.0,2,0,-1,-1,-1,-1,-1,78.0,78.0,74.0,20.0,295.0,0.0,1,0
7765,41.0,49236.0,50498.0,54204.0,51523.0,52522.0,49282.0,1,63051.0,2,-1,-1,-1,-1,-1,0,618.0,9128.0,1786.0,1874.0,945.0,892.0,2,0
7766,28.0,-9019.0,-7364.0,1889.0,-9319.0,-5901.0,-4577.0,2,192619.0,2,0,0,0,0,0,2,2711.0,1952.0,760.0,1130.0,307.0,2801.0,2,0
7767,45.0,20698.0,18065.0,11177.0,12349.0,5634.0,6168.0,3,94377.0,1,1,2,2,2,0,0,2836.0,1326.0,3511.0,815.0,2926.0,2497.0,2,0
7768,25.0,-3260.0,-5579.0,1919.0,-3262.0,-2691.0,7077.0,1,32795.0,2,-1,-1,-1,-1,-1,-1,767.0,741.0,1636.0,1758.0,12221.0,1442.0,2,0
7769,54.0,71677.0,63923.0,68970.0,56299.0,58148.0,59424.0,1,71338.0,2,0,0,0,0,0,0,453.0,3689.0,872.0,1570.0,997.0,427.0,1,0
7770,46.0,-6453.0,4349.0,7972.0,-15188.0,-3102.0,-8558.0,1,329104.0,2,0,0,0,0,0,0,61697.0,3455.0,463.0,3027.0,2065.0,6932.0,2,0
7771,48.0,-8811.0,-4541.0,-4820.0,-14809.0,-12578.0,-16301.0,3,213283.0,1,-1,0,0,0,0,0,4407.0,362.0,315.0,105.0,349.0,216.0,1,0
7772,32.0,59059.0,60850.0,67758.0,57301.0,48824.0,49356.0,1,76953.0,2,0,0,0,0,2,0,2397.0,2672.0,624.0,1105.0,938.0,288.0,1,0
7773,28.0,8965.0,2599.0,3673.0,3803.0,11691.0,14969.0,1,60512.0,2,1,-2,-2,-2,-2,-2,2803.0,2499.0,1646.0,2056.0,1484.0,2844.0,1,1
7774,34.0,96545.0,79538.0,53147.0,-20130.0,-14932.0,-23462.0,1,461927.0,2,-2,-2,-2,-2,-2,-2,7656.0,2270.0,34.0,242.0,1362.0,2008.0,2,0
7775,37.0,59943.0,71525.0,83859.0,83173.0,80110.0,76629.0,2,78406.0,1,-1,0,0,0,0,0,28498.0,15682.0,4924.0,5857.0,8151.0,1934.0,2,0
7776,35.0,52970.0,49109.0,46167.0,45203.0,44678.0,43655.0,2,57855.0,2,0,0,0,0,0,0,2487.0,7150.0,2223.0,2244.0,2550.0,1394.0,1,1
7777,42.0,493713.0,493807.0,428726.0,429115.0,416252.0,354000.0,1,434923.0,2,0,0,0,0,0,0,11404.0,21291.0,64301.0,18833.0,11585.0,16078.0,1,0
7778,27.0,98907.0,92492.0,72800.0,54914.0,41216.0,28251.0,1,113435.0,1,0,0,0,0,0,0,2512.0,1255.0,426.0,1120.0,258.0,367.0,1,0
7779,49.0,50687.0,50960.0,42836.0,57001.0,37907.0,35508.0,1,103010.0,2,1,2,0,0,0,0,7209.0,1028.0,4080.0,828.0,247.0,2940.0,2,0
7780,39.0,26512.0,20706.0,20426.0,21257.0,17314.0,14958.0,2,23091.0,1,0,0,0,0,0,0,67.0,413.0,445.0,501.0,581.0,73.0,1,1
7781,48.0,19947.0,16414.0,12055.0,10634.0,15257.0,14687.0,1,22035.0,2,0,0,0,0,0,0,895.0,1037.0,549.0,468.0,195.0,363.0,2,0
7782,27.0,-10504.0,-5805.0,-728.0,-12484.0,-9788.0,-17348.0,1,205412.0,2,1,2,2,2,2,2,3618.0,1376.0,751.0,513.0,112.0,3702.0,1,0
7783,26.0,-1224.0,-6479.0,-3809.0,-1861.0,-1365.0,1269.0,3,104360.0,2,1,-1,0,0,-2,-2,923.0,872.0,3695.0,1517.0,1852.0,585.0,2,0
7784,53.0,56476.0,57855.0,52279.0,49596.0,45188.0,41528.0,3,58635.0,2,2,0,0,2,2,2,4927.0,2237.0,2505.0,1173.0,562.0,2085.0,2,0
7785,53.0,29796.0,27188.0,22428.0,21719.0,15509.0,17904.0,1,24548.0,2,0,0,0,0,0,0,891.0,706.0,319.0,699.0,911.0,1417.0,2,0
7786,28.0,71028.0,65835.0,68386.0,67823.0,70319.0,68161.0,1,74495.0,1,0,0,0,-2,-2,-2,1215.0,6818.0,3425.0,4221.0,2357.0,1941.0,2,1
7787,38.0,99019.0,92138.0,106887.0,112518.0,133424.0,126095.0,2,109140.0,1,3,3,2,2,0,0,951.0,2267.0,1359.0,7565.0,7707.0,663.0,1,1
7788,33.0,243234.0,224137.0,194552.0,219296.0,166838.0,346932.0,2,317838.0,1,0,0,0,0,0,0,31137.0,44601.0,106914.0,2650.0,236557.0,18644.0,2,0
7789,39.0,151809.0,133308.0,129253.0,-8026.0,-12040.0,-13135.0,3,95981.0,2,2,0,0,0,0,0,3368.0,9902.0,15.0,414.0,3225.0,74.0,1,1
7790,43.0,182703.0,92968.0,13872.0,17597.0,4182.0,14255.0,6,310441.0,2,-2,-2,-2,-2,-2,-2,573.0,5277.0,9689.0,5174.0,36811.0,6056.0,1,0
7791,40.0,180367.0,188768.0,180064.0,170315.0,177790.0,152571.0,2,186440.0,1,-1,-1,-1,2,-1,-1,2905.0,3525.0,1411.0,4056.0,3843.0,3416.0,2,0
7792,43.0,12894.0,8569.0,7520.0,-1009.0,-3507.0,1876.0,2,187808.0,1,0,0,0,0,0,0,12313.0,4817.0,2234.0,726.0,575.0,1191.0,2,0
7793,29.0,-14507.0,-12651.0,-8020.0,-12114.0,-9552.0,-6500.0,2,269592.0,1,2,0,0,0,0,2,260.0,126.0,90.0,52.0,15.0,17.0,2,1
7794,39.0,127210.0,132425.0,147770.0,159326.0,171398.0,142386.0,2,123042.0,1,2,2,4,4,4,4,7150.0,3110.0,6653.0,8828.0,7868.0,3479.0,2,1
7795,32.0,83652.0,80901.0,67790.0,67238.0,58113.0,60456.0,2,190630.0,1,0,0,0,0,0,0,5114.0,4200.0,6000.0,3027.0,1038.0,7920.0,2,0
7796,38.0,-12352.0,-12088.0,-7659.0,-5628.0,-3377.0,-5223.0,2,209412.0,1,-1,-1,-1,-2,-1,-1,130.0,1385.0,3506.0,1965.0,557.0,1167.0,2,0
7797,34.0,21019.0,10304.0,1366.0,-2872.0,-7655.0,1772.0,1,597472.0,1,-1,0,-1,-1,-1,-1,3002.0,1047.0,3700.0,617.0,4424.0,15538.0,2,1
7798,45.0,246339.0,239369.0,218968.0,192281.0,203222.0,162874.0,3,306214.0,2,1,2,2,2,0,0,4197.0,2064.0,5506.0,23440.0,3550.0,5202.0,1,1
7799,30.0,92341.0,91859.0,97827.0,82587.0,104921.0,90856.0,2,211470.0,2,0,0,0,0,0,0,5334.0,2207.0,1694.0,21989.0,5551.0,8993.0,2,0
7800,34.0,56005.0,44986.0,32929.0,28228.0,54630.0,49155.0,3,265807.0,3,1,2,0,0,0,0,1055.0,2113.0,2877.0,25981.0,2045.0,3541.0,2,0
7801,41.0,151898.0,147500.0,113030.0,66432.0,54144.0,46071.0,1,242151.0,1,-2,-2,-2,-2,-2,-2,4299.0,2501.0,526.0,5921.0,4069.0,21827.0,2,0
7802,30.0,-1178.0,-7840.0,3547.0,1702.0,-292.0,3594.0,2,446171.0,2,0,0,0,0,0,-1,1987.0,10786.0,8969.0,4932.0,1921.0,893.0,2,0
7803,42.0,182995.0,176709.0,171206.0,147993.0,154949.0,132279.0,3,230769.0,2,2,0,0,0,0,0,2206.0,15271.0,4970.0,6249.0,2929.0,13520.0,2,0
7804,40.0,77837.0,70693.0,60909.0,55743.0,47223.0,58247.0,1,36011.0,1,1,-2,-2,-2,-1,3,104.0,2.0,67.0,33.0,2198.0,0.0,2,0
7805,31.0,82660.0,82857.0,66168.0,57168.0,57002.0,50664.0,3,126721.0,2,0,0,0,0,0,0,9076.0,1345.0,1908.0,7352.0,4772.0,31282.0,2,0
7806,48.0,35214.0,33262.0,33471.0,19417.0,20015.0,23718.0,1,298173.0,1,-2,-2,-2,-2,-2,-2,4234.0,912.0,1140.0,1350.0,512.0,806.0,1,0
7807,27.0,17133.0,17376.0,10700.0,3687.0,-2774.0,9589.0,2,33935.0,2,0,0,0,0,0,0,15798.0,4476.0,256.0,1084.0,6669.0,311.0,2,0
7808,36.0,6017.0,-4803.0,-2722.0,-4272.0,-3173.0,2681.0,2,283750.0,1,0,0,2,2,0,0,1253.0,1050.0,786.0,428.0,579.0,41.0,1,0
7809,43.0,-11088.0,-10063.0,-7401.0,-11927.0,-8418.0,-9943.0,2,242122.0,1,2,2,2,2,2,2,568.0,423.0,556.0,326.0,110.0,1341.0,2,1
7810,31.0,185518.0,174970.0,163258.0,138566.0,137929.0,123316.0,2,166596.0,2,0,0,0,0,0,0,1775.0,1092.0,2149.0,4971.0,1607.0,904.0,1,0
7811,45.0,3916.0,1012.0,555.0,6919.0,2578.0,14414.0,3,178686.0,1,0,0,0,0,0,0,4567.0,4070.0,10824.0,3552.0,13492.0,2096.0,2,0
7812,28.0,29932.0,24576.0,20994.0,22892.0,26432.0,27759.0,1,167902.0,2,-2,-2,-2,-2,-2,-2,1274.0,2541.0,4733.0,6199.0,1872.0,1903.0,2,0
7813,22.0,18828.0,14847.0,15297.0,19293.0,10873.0,13813.0,2,48912.0,1,1,-2,-1,-1,-1,-1,1682.0,120.0,3781.0,460.0,844.0,2309.0,2,0
7814,27.0,-1568.0,-5587.0,-6722.0,-5044.0,-4405.0,870.0,2,235003.0,1,-1,-1,-1,-1,-2,-2,800.0,1601.0,2128.0,1263.0,1130.0,29.0,1,0
7815,28.0,76825.0,31834.0,56456.0,13285.0,17829.0,29577.0,1,37077.0,2,-2,-2,-2,-2,-2,-2,5852.0,43698.0,1567.0,6101.0,2121.0,1228.0,2,0
7816,26.0,75467.0,3952.0,205975.0,152619.0,34540.0,-56088.0,2,179709.0,2,0,0,0,0,-2,-2,1456.0,593531.0,2484.0,5978.0,310.0,11104.0,1,0
